id,code,name,definition,source_id/id,system
body_52780009,"52780009","Subcutaneous tissue structure of upper lip","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52782001,"52782001","Pneumocyte, type 2","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52795006,"52795006","Forehead structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52802009,"52802009","Reticulocyte","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52829004,"52829004","Structure of sternal part of diaphragm","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52867001,"52867001","Fenestrated cristae of mitochondrion","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52873000,"52873000","Entire under border of ninth rib","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52875007,"52875007","Cytoplasm, prokaryotic","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52876008,"52876008","Skin structure of dorsal area of wrist","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52884007,"52884007","Dorsal motor nucleus of vagus nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52894002,"52894002","Structure of spinothalamic tract of pons","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52900002,"52900002","Structure of body of scapula","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52901003,"52901003","Structure of erythropoietic tissue","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52906008,"52906008","Greater osseous pelvis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52924005,"52924005","Structure of flexor digitorum muscle of hand","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52926007,"52926007","Structure of carpal articular surface of radius (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52927003,"52927003","Structure of temporalis muscle (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52934001,"52934001","Anastomosis, side to side","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52940008,"52940008","Thyroid cartilage structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52943005,"52943005","Structure of posterior horn of lateral ventricle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52944004,"52944004","Structure of vinculum longum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52953006,"52953006","Skin structure of medial border of sole of foot","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52968007,"52968007","Structure of anterior surface of forearm","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52970003,"52970003","Entire vein of the bulb of the penis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52971004,"52971004","Lysosome","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_52982007,"52982007","Structure of alveolar arch of maxilla","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53010000,"53010000","Structure of venulae rectae","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53017002,"53017002","Structure of transplanted embryo (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53030001,"53030001","Structure of tibial nerve muscular branch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53033004,"53033004","Structure of parietal eminence","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53055007,"53055007","Structure of articular surface, metatarsal, of phalanx of great toe (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53065001,"53065001","Female genital structure (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53074004,"53074004","Structure of hilar lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53075003,"53075003","Structure of distal phalanx of great toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53079009,"53079009","Structure of plantar cuboidonavicular ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53085002,"53085002","Right ventricular structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53100006,"53100006","Structure of supraorbital artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53102003,"53102003","Ganglion cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53118009,"53118009","Structure of inferior horn of lateral ventricle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53120007,"53120007","Upper limb structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53123009,"53123009","Structure of transverse muscle of tongue","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53134007,"53134007","Structure of paraurethral ducts (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53135008,"53135008","Subcutaneous tissue structure of crura of antihelix","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53140000,"53140000","Ruffini's corpuscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53147002,"53147002","Structure of proctodeum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53154008,"53154008","Structure of ductus reuniens","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53170005,"53170005","Right nasolacrimal duct structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53180009,"53180009","Structure of ureteral orifice (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53214002,"53214002","Longitudinal layer of gastric muscularis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53221002,"53221002","Membrane invagination, labile","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53224005,"53224005","Superior mesenteric plexus structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53238003,"53238003","Optic tract structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53240008,"53240008","Structure of abductor hallucis muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53245003,"53245003","Structure of left spermatic cord","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53265005,"53265005","Structure of anterior papillary muscle of right ventricle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53269004,"53269004","Structure of anconeus muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53292004,"53292004","Structure of inferior ramus of pubis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53293009,"53293009","Structure of dorsal intercarpal ligaments","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53299008,"53299008","Structure of substantia gelatinosa of lumbar spinal cord posterior horn","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53301001,"53301001","Tooth bud","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53335003,"53335003","Structure of nucleus pulposus of intervertebral disc of tenth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53342003,"53342003","Internal nose structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53351006,"53351006","Structure of lateral medullary lamina","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53376007,"53376007","Entire superficial flexor tendon of thumb","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53389001,"53389001","Structure of septum of glans penis (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53394001,"53394001","Structure of diaphysis (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53400004,"53400004","Structure of placental maternal surface","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53403002,"53403002","Structure of cochlear promontory of tympanic cavity","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53416002,"53416002","Entire lateral retropharyngeal lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53418001,"53418001","Structure of vertebral region of back","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53420003,"53420003","Lamina muscularis of rectal mucous membrane","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53434003,"53434003","Right middle ear structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53440005,"53440005","Structure of exocelomic cavity","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53451005,"53451005","Triceps surae muscle structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53452003,"53452003","Ill-defined topographic site","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53455001,"53455001","Structure of Wharton's jelly","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53464006,"53464006","Structure of cortex of temporal lobe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53472008,"53472008","Structure of spermatogenic epithelium","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53500001,"53500001","Entire right testicular vein (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53505006,"53505006","Anal structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53520000,"53520000","Autonomic nerve structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53534000,"53534000","Dermis structure (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53549008,"53549008","Structure of ophthalmic artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53562007,"53562007","Subcutaneous tissue structure of foreskin (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53569003,"53569003","Structure of capsule of talocalcaneonavicular joint","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53595001,"53595001","Entire lateral thoracic vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53603007,"53603007","Entire pulmonary vein (great vessel) (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53608003,"53608003","Ventral spinal nerve root structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53620006,"53620006","Temporomandibular joint structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53649003,"53649003","Structure of capsule of sternocostal joint","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53655008,"53655008","Structure of posterior descending branch of right coronary artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53674000,"53674000","Structure of stylomandibular ligament of temporomandibular joint","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53695005,"53695005","Structure of posterior surface of iris","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53717005,"53717005","Structure of posterior branch of left pulmonary artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53727004,"53727004","Left pleura structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53731005,"53731005","Structure of lymphatic vessel of pharynx (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53733008,"53733008","Bone structure of T2","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53742001,"53742001","Interstitial space","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53750005,"53750005","Subcutaneous tissue structure of lower eyelid","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53752002,"53752002","Medial nucleus of habenula","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53755000,"53755000","Gastric subserosa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53757008,"53757008","Structure of medial basal branch of right pulmonary artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53762009,"53762009","Paleocerebellar structure (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53779003,"53779003","Structure of intervertebral disc space of fifth cervical vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53799009,"53799009","Lateral cartilaginous lamina of Eustachian tube","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53812007,"53812007","Branching cristae of mitochondrion","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53824000,"53824000","Left vocal cord structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53838007,"53838007","Sideroblast","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53840002,"53840002","Structure of calf of leg","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53843000,"53843000","Structure of rectouterine pouch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53851002,"53851002","Structure of lower female genitourinary tract","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53865000,"53865000","Structure of subdural space of parietal region (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53870007,"53870007","Structure of tendon of foot","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53884002,"53884002","Metatarsal bone structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53892006,"53892006","Structure of hypogastric nerves","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53894007,"53894007","Structure of muscle of mastication (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53909008,"53909008","Structure of pituitary pars tuberalis (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53911004,"53911004","Structure of lymphoid follicle of small intestine","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53912006,"53912006","Structure of nasal fossae","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53935009,"53935009","Isthmus uteri structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53945006,"53945006","Monoblast","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53966003,"53966003","Suboccipital region structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53967007,"53967007","Structure of external intercostal muscle (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53969005,"53969005","Structure of lacrimoconchal suture of skull","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53978004,"53978004","Structure of capitulum of humerus (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53982002,"53982002","Cell membrane","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53983007,"53983007","Structure of body of second lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_53995007,"53995007","Structure of superficial peroneal nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54011007,"54011007","Structure of medial talocalcaneal ligament","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54015003,"54015003","Structure of transverse palatine suture of skull","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54018001,"54018001","Nephron structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54019009,"54019009","Submandibular salivary apparatus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54030007,"54030007","Structure of second cuneiform facet of navicular bone of foot (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54063000,"54063000","Structure of Nitabuch's layer","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54066008,"54066008","Pharyngeal structure (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54091008,"54091008","Structure of intraparietal sulcus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54092001,"54092001","Spinal epidural space","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54110006,"54110006","Structure of sigmoid sinus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54115001,"54115001","Myelinated nerve fiber structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54134001,"54134001","Extraembryonic membranes structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54143005,"54143005","Structure of parietal layer of tunica vaginalis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54165005,"54165005","Structure of cisterna magna","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54199008,"54199008","Subcutaneous tissue structure of labium","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54214006,"54214006","Subdural space structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54215007,"54215007","Ethmoid sinus structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54217004,"54217004","Entire left wall of urinary bladder (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54219001,"54219001","Structure of superior articular facet of atlas","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54226001,"54226001","Structure of lymphatic vessel of scalp (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54233001,"54233001","Structure of peribronchial tissue","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54242008,"54242008","Structure of subdeltoid bursa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54243003,"54243003","Subcutaneous tissue structure of tip of nose","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54244009,"54244009","Basket cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54247002,"54247002","Ascending aorta structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54264004,"54264004","Structure of medial cubital region","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54268001,"54268001","Pelvic lymph node structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54277008,"54277008","Structure of spinous process of seventh cervical vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54306002,"54306002","Structure of ninth costal cartilage","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54308001,"54308001","Structure of gum and supporting structure of tooth","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54333003,"54333003","Structure of distal phalanx of fourth toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54349001,"54349001","Structure of glenohumeral ligaments","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54369006,"54369006","Structure of lacrimal punctum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54402001,"54402001","Structure of isthmus of rhombencephalon","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54409005,"54409005","Structure of carotid siphon (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54429006,"54429006","Entire gray rami communicantes","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54440003,"54440003","Skin structure of upper trunk","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54444007,"54444007","Structure of right renal pelvis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54458009,"54458009","Saccule structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54468004,"54468004","Skin structure of nipple","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54472000,"54472000","Structure of supraorbital margin","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54479009,"54479009","Structure of palpebral artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54510003,"54510003","Structure of short process of incus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54525003,"54525003","Structure of adductor tendon (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54527006,"54527006","Fetal head structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54536005,"54536005","Structure of anulus fibrosus of intervertebral disc","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54545006,"54545006","Entire non-articular part of tubercle of fifth rib","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54566003,"54566003","Common pilum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54580005,"54580005","Structure of arch of fifth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54584001,"54584001","Structure of deep temporal nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54589006,"54589006","Structure of nutrient artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54590002,"54590002","Structure of intersigmoid recess (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54608005,"54608005","Structure of subtendinous bursa of latissimus dorsi muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54611006,"54611006","Structure of arch of sixth thoracic vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54630006,"54630006","Structure of inferior border of parietal bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54656004,"54656004","Anuclear cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54658003,"54658003","Circular layer of small intestine muscularis propria","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54683003,"54683003","Bone structure of proximal fibula","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54702002,"54702002","Right sphenoid sinus structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54707008,"54707008","Entire submaxillary lymph node","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54714005,"54714005","Structure of lateral olfactory striae","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54720006,"54720006","Structure of articular surface, fourth metacarpal, of third metacarpal bone","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54728004,"54728004","Internal capsule posterior limb structure (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54735007,"54735007","Bone structure of sacrum","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54738009,"54738009","Structure of upper third of esophagus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54754007,"54754007","Structure of lateral lobe of prostate","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54762004,"54762004","Endocrine tissue structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54785003,"54785003","Cervical spinal cord structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54805005,"54805005","Structure of pudendal nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54806006,"54806006","Entire solitary lymphoid nodule of small intestine","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54827001,"54827001","Arch of sixth lumbar vertebra","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54829003,"54829003","Salivary gland interstitial tissue","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54833005,"54833005","Structure of Fontana's spaces","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54834004,"54834004","Structure of posterior spinal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54863001,"54863001","Structure of base of phalanx of fourth toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54881003,"54881003","Structure of common tendon sheath of peroneal muscle","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54892002,"54892002","Structure of septum of penis","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54895000,"54895000","Entire middle hepatic vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54907003,"54907003","Entire right lateral lobe of prostate","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54913007,"54913007","Pituitary alpha cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54924009,"54924009","Fenestration, endothelial","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54927002,"54927002","Structure of mental artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54943009,"54943009","Warthin-Finkeldey giant cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54944003,"54944003","Dural sinus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54947005,"54947005","Structure of transverse process of seventh thoracic vertebra (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54969003,"54969003","Large lymphocyte","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54971003,"54971003","Structure of subcutaneous trochanteric bursa","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54989002,"54989002","Structure of medial surface of middle finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54991005,"54991005","Null lymphocyte","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_54998004,"54998004","Structure of inner wall of tympanic cavity","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55024004,"55024004","Optic canal structure (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55026002,"55026002","Structure of fibroelastic coat of spleen","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55048008,"55048008","Secretory granule, endocrine, known content","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55060009,"55060009","Frontal sinus structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55068002,"55068002","Subcutaneous tissue structure of palmar surface of ring finger","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55073008,"55073008","Structure of tegmentum of rhombencephalon (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55076000,"55076000","Structure of plantar surface of second toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55078004,"55078004","Second toe structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55085000,"55085000","Skin structure of lateral surface of great toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55093000,"55093000","Polyploid plasmablast","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55095007,"55095007","Structure of lateral surface of great toe","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55097004,"55097004","Structure of ulnar branch of medial antebrachial cutaneous nerve","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55109005,"55109005","Tissue eosinophil","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55111001,"55111001","Structure of paranasal sinus cavity (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55134005,"55134005","Large non-cleaved cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55139000,"55139000","Sympathetic ganglion structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55143001,"55143001","Structure of Bowman's layer","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55155007,"55155007","Structure of anterior cerebral vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55164002,"55164002","Meiotic cell","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55169007,"55169007","Undifferentiated neuroepithelium","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55173005,"55173005","Structure of apex of thoracic spinal cord posterior horn","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55188000,"55188000","Entire left hepatic vein","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55190004,"55190004","Structure of long head of biceps femoris muscle (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55196005,"55196005","Structure of plantar venous arch","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55213006,"55213006","Structure of cerebellar declive (body structure)","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55214000,"55214000","Bronchiole structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55219005,"55219005","Structure of lingular branch of left pulmonary artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55228006,"55228006","Structure of fissure of Sylvius","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55233005,"55233005","Structure of inferior longitudinal fasciculus","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55250007,"55250007","Structure of inferior retinal temporal artery","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55259008,"55259008","Endoderm structure","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55268005,"55268005","Structure of sinus venosus of sclera","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
body_55276007,"55276007","Granular endoplasmic reticulum membrane","","base.snomed","http://hl7.org/fhir/ValueSet/body-site"
