"id","code","name","source_id/id","system"
hc_procedure.proc_2857007 ,"2857007 ","Pinealectomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2866006 ,"2866006 ","Obliteration of lymphatic structure","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2875008 ,"2875008 ","Implantation of prosthesis or prosthetic device of elbow joint","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2876009 ,"2876009 ","Hospital admission, type unclassified, explain by report","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2885009 ,"2885009 ","Intradermal skin test","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2891006 ,"2891006 ","Arthroscopy of elbow with partial synovectomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2898000 ,"2898000 ","DNA analysis, antenatal, blood","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2903001 ,"2903001 ","Diagnostic procedure on anterior chamber of eye","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2908005 ,"2908005 ","Destruction of hemorrhoids by cryotherapy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2914003 ,"2914003 ","Anterior sclerotomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2915002 ,"2915002 ","Suture of capsule of ankle","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2933008 ,"2933008 ","Pneumogynecography","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2945004 ,"2945004 ","Suprapubic diverticulectomy of bladder","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2947007 ,"2947007 ","Therapeutic compound measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2960001 ,"2960001 ","Repair of fistula of cervix","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2968008 ,"2968008 ","Craniectomy with treatment of penetrating wound of brain","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2970004 ,"2970004 ","Metacarpal lengthening and transfer of local flap","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2971000 ,"2971000 ","Closure of urethrovaginal fistula","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_2977001 ,"2977001 ","Thrombectomy of lower limb vein","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3001009 ,"3001009 ","Total lobectomy with bronchoplasty","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3010001 ,"3010001 ","Removal of silastic tubes from ear","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3016007 ,"3016007 ","Removal of Crutchfield tongs from skull","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3025001 ,"3025001 ","Calcitonin measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3026000 ,"3026000 ","Tibiotalar arthrodesis","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3029007 ,"3029007 ","Peripheral nervous system disease rehabilitation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3041000 ,"3041000 ","Repair of stomach","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3047001 ,"3047001 ","Kowa fundus photography","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3060007 ,"3060007 ","Forequarter amputation, right","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3061006 ,"3061006 ","Complete avulsion of nail","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3063009 ,"3063009 ","Gastroscopy through artificial stoma","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3075004 ,"3075004 ","Nonoperative removal of prosthesis of bile duct","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3078002 ,"3078002 ","Embolectomy with catheter of renal artery by abdominal incision","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3083005 ,"3083005 ","Removal of device from thorax","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3088001 ,"3088001 ","Anesthesia for endoscopic procedure on upper extremity","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3090000 ,"3090000 ","Aneurysmectomy with graft replacement of lower limb artery","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3112006 ,"3112006 ","Restraint removal","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3116009 ,"3116009 ","Blood coagulation panel","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3130004 ,"3130004 ","Monitoring of cardiac output by ECG","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3133002 ,"3133002 ","Patient discharge, deceased, autopsy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3137001 ,"3137001 ","Reimplantation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3143004 ,"3143004 ","Visual field examination and evaluation, intermediate","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3162001 ,"3162001 ","Gadolinium measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3164000 ,"3164000 ","Open reduction of closed mandibular fracture with interdental fixation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3165004 ,"3165004 ","Irrigation of muscle of hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3166003 ,"3166003 ","Repair of salivary gland fistula","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3177009 ,"3177009 ","Internal obstetrical version","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3183007 ,"3183007 ","Closure of colostomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3186004 ,"3186004 ","Excision of Skene's gland","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3190002 ,"3190002 ","Epilation by forceps","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3204007 ,"3204007 ","Destructive procedure of nerve","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3241008 ,"3241008 ","Correction of chordee with mobilization of urethra","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3249005 ,"3249005 ","Surgical construction of filtration bleb","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3251009 ,"3251009 ","Mayo operation, herniorrhaphy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3256004 ,"3256004 ","Cervical lymphangiogram","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3257008 ,"3257008 ","Empty and measure peritoneal dialysis fluid","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3258003 ,"3258003 ","Arteriography of cerebral arteries","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3268008 ,"3268008 ","Transplantation of tissue of pelvic region","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3270004 ,"3270004 ","Implantation of neurostimulator in spine","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3278006 ,"3278006 ","Lysis of adhesions of bursa of hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3287002 ,"3287002 ","Cholecystogastrostomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3320000 ,"3320000 ","Autotransfusion","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3324009 ,"3324009 ","Laser beam photocoagulation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3326006 ,"3326006 ","Excision of bunionette","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3328007 ,"3328007 ","Incision of vein of head and neck","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3333006 ,"3333006 ","Application of short arm splint, forearm to hand, static","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3338002 ,"3338002 ","Open reduction of open radial shaft fracture","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3352000 ,"3352000 ","Parathyroid hormone measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3357006 ,"3357006 ","Iron kinetics study","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3360004 ,"3360004 ","Anastomosis of bile ducts","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3390006 ,"3390006 ","Verification routine","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3399007 ,"3399007 ","Reduction of torsion of omentum","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3407002 ,"3407002 ","Creation of lesion of spinal cord by percutaneous method","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3413006 ,"3413006 ","Blood cell morphology","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3418002 ,"3418002 ","Chondrectomy of spine","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3432000 ,"3432000 ","Preventive dental service","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3443008 ,"3443008 ","Pulp cap, direct, excluding final restoration","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3448004 ,"3448004 ","Fixation of contralateral testis","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3450007 ,"3450007 ","Lymphocytes, T & B cell evaluation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3457005 ,"3457005 ","Patient referral","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3479000 ,"3479000 ","Removal of heart assist system with replacement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3498003 ,"3498003 ","Total excision of pituitary gland by transsphenoidal approach","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3499006 ,"3499006 ","Aspiration of vitreous with replacement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3509001 ,"3509001 ","Streptococcus vaccination","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3512003 ,"3512003 ","Angiography of arteries of extremity","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3515001 ,"3515001 ","Replacement of electronic heart device, pulse generator","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3517009 ,"3517009 ","Removal of foreign body of pelvis from subcutaneous tissue","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3518004 ,"3518004 ","Aversive psychotherapy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3527003 ,"3527003 ","Antibody measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3546002 ,"3546002 ","Aortocoronary artery bypass graft with saphenous vein graft","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3559005 ,"3559005 ","Insertion of ureteral stent with ureterotomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3562008 ,"3562008 ","Rodney Smith operation, radical subtotal pancreatectomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3564009 ,"3564009 ","Removal of foreign body from fallopian tube","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3575008 ,"3575008 ","Repair of fascia with graft of fascia","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3580004 ,"3580004 ","Removal of calculus of pharynx","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3605001 ,"3605001 ","Reduction of ciliary body","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3607009 ,"3607009 ","Transplantation of mesenteric tissue","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3620007 ,"3620007 ","Red cell survival study with hepatic sequestration","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3625002 ,"3625002 ","Anesthesia for brachial arteriograms, retrograde","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3651000 ,"3651000 ","Morphometric analysis, nerve","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3654008 ,"3654008 ","Lingulectomy of lung","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3659003 ,"3659003 ","Incision of inner ear","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3664004 ,"3664004 ","Repair of scleral fistula","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3666002 ,"3666002 ","Peripheral neurorrhaphy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3669009 ,"3669009 ","Fitting of prosthesis or prosthetic device of upper arm","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3673007 ,"3673007 ","Leadbetter urethral reconstruction","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3683006 ,"3683006 ","Selenium measurement, urine","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3686003 ,"3686003 ","Zancolli operation for tendon transfer of biceps","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3688002 ,"3688002 ","Anesthesia for lens surgery","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3690001 ,"3690001 ","Shunt of left subclavian to descending aorta by Blalock-Park operation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3691002 ,"3691002 ","Wedge osteotomy of tarsals and metatarsals","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3697003 ,"3697003 ","Tissue processing technique, routine, embed, cut and stain, per autopsy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3700004 ,"3700004 ","Erysiphake extraction of cataract by intracapsular approach","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3701000 ,"3701000 ","Removal of foreign body of hip from subcutaneous tissue","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3713005 ,"3713005 ","Release for de Quervain's tenosynovitis of hand","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3717006 ,"3717006 ","Dilute Russell viper venom time","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3734003 ,"3734003 ","Partial-thickness skin graft","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3735002 ,"3735002 ","Coproporphyrin III measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3740005 ,"3740005 ","Removal of foreign body of canthus by incision","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3748003 ,"3748003 ","Biopsy of perirenal tissue","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3749006 ,"3749006 ","Reduction of closed ischial fracture","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3758004 ,"3758004 ","Thrombectomy with catheter of subclavian artery by neck incision","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3770000 ,"3770000 ","Ward urine dip stick testing","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3778007 ,"3778007 ","Manipulation of scrotal tissue","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3780001 ,"3780001 ","Routine patient disposition, no follow-up planned","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3784005 ,"3784005 ","Delayed hypersensitivity skin test for SK-SD","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3786007 ,"3786007 ","Excision of lesion of pharynx","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3787003 ,"3787003 ","Ultrasonic guidance for needle biopsy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3794000 ,"3794000 ","Pregnanetriol measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3796003 ,"3796003 ","Excision of redundant mucosa from jejunostomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3799005 ,"3799005 ","Radiography of adenoids","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3802001 ,"3802001 ","Dental application of desensitizing medicament","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3819004 ,"3819004 ","Embolization of thoracic artery","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3826004 ,"3826004 ","Blepharotomy with drainage of abscess of eyelid","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3828003 ,"3828003 ","Open biopsy of vertebral body of thoracic region","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3831002 ,"3831002 ","Chiropractic application of ice","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3843001 ,"3843001 ","Removal of foreign body from fascia","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3858009 ,"3858009 ","Echography of thyroid, A-mode","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3861005 ,"3861005 ","Aneurysmectomy with anastomosis of lower limb artery","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3862003 ,"3862003 ","Total vital capacity measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3864002 ,"3864002 ","Excisional biopsy of scrotum","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3880007 ,"3880007 ","Excision of lesion of fibula","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3881006 ,"3881006 ","Incision and drainage of submental space by extraoral approach","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3887005 ,"3887005 ","Ligation of wart","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3889008 ,"3889008 ","Suture of lip","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3891000 ,"3891000 ","Comprehensive orthodontic treatment, permanent dentition, for class I malocclusion","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3895009 ,"3895009 ","Application of dressing","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3907006 ,"3907006 ","Incision and drainage of retroperitoneal abscess","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3911000 ,"3911000 ","Muscle transplantation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3915009 ,"3915009 ","Excision of artery of thorax and abdomen","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3917001 ,"3917001 ","Excisional biopsy of phalanges of foot","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3918006 ,"3918006 ","Plastic repair with lengthening","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3926003 ,"3926003 ","Lactic acid measurement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3929005 ,"3929005 ","Patient transfer, in-hospital, bed-to-bed","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3936006 ,"3936006 ","Making Foster bed","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3938007 ,"3938007 ","Cerclage for retinal reattachment","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3942005 ,"3942005 ","Cystopexy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3955006 ,"3955006 ","Antibody elution, RBC","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3957003 ,"3957003 ","Arteriectomy of thoracoabdominal aorta","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3963007 ,"3963007 ","Operation on submaxillary gland","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3967008 ,"3967008 ","Fluorescence polarization immunoassay","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3968003 ,"3968003 ","Facetectomy of vertebra","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3969006 ,"3969006 ","Removal of osteocartilagenous loose body from joint structures","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3971006 ,"3971006 ","Duchenne muscular dystrophy carrier detection","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3980006 ,"3980006 ","Subtotal resection of esophagus","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3981005 ,"3981005 ","Carrier detection, molecular genetics","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3985001 ,"3985001 ","Anesthesia for procedure on arteries of lower leg with bypass graft","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3991004 ,"3991004 ","Magnetic resonance imaging of pelvis, prostate and bladder","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_3998005 ,"3998005 ","Bone imaging of limited area","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4007002 ,"4007002 ","Anti-human globulin test, indirect, titer, non-gamma","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4008007 ,"4008007 ","Phlebography of neck","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4010009 ,"4010009 ","Oophorectomy of remaining ovary with tube","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4027001 ,"4027001 ","Implantation of electronic stimulator into phrenic nerve","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4034004 ,"4034004 ","Closed reduction of facial fracture, except mandible","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4035003 ,"4035003 ","Restoration, resin, two surfaces, posterior, permanent","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4036002 ,"4036002 ","Arthroscopy of elbow with extensive debridement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4037006 ,"4037006 ","Removal of vascular graft or prosthesis","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4044002 ,"4044002 ","Permanent colostomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4045001 ,"4045001 ","Drainage of cerebral ventricle by incision","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4052004 ,"4052004 ","Percutaneous aspiration of spinal cord cyst","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4064007 ,"4064007 ","Specimen aliquoting","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4068005 ,"4068005 ","Removal of ventricular reservoir with synchronous replacement","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4083000 ,"4083000 ","Fitting of prosthesis or prosthetic device of lower arm","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4084006 ,"4084006 ","Repair of tendon of hand by graft or implant of muscle","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4090005 ,"4090005 ","Replacement of transvenous atrial and ventricular pacemaker electrode leads","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4094001 ,"4094001 ","Reduction of retroversion of uterus by suppository","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4101004 ,"4101004 ","Revision of spinal pleurothecal shunt","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4102006 ,"4102006 ","Root canal therapy, anterior, excluding final restoration","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4114003 ,"4114003 ","Parenteral chemotherapy for malignant neoplasm","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4116001 ,"4116001 ","Fenestration procedure","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4119008 ,"4119008 ","Intracranial phlebectomy with anastomosis","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4131005 ,"4131005 ","Implantation into pelvic region","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4134002 ,"4134002 ","Operative block anesthesia","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4139007 ,"4139007 ","Posterior spinal cordotomy","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4143006 ,"4143006 ","Injection of anterior chamber of eye","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4149005 ,"4149005 ","Bone histomorphometry, aluminum stain","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4154001 ,"4154001 ","Incision and drainage of penis","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4165006 ,"4165006 ","Delayed hypersensitivity skin test for staphage lysate","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4176005 ,"4176005 ","Fothergill operation on uterus","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4192000 ,"4192000 ","Toxicology testing for organophosphate insecticide","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4213001 ,"4213001 ","Implantation of Ommaya reservoir","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4214007 ,"4214007 ","Intracardiac injection for cardiac resuscitation","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
hc_procedure.proc_4226002 ,"4226002 ","Excision of lesion of thoracic vein","base.snomed","http://hl7.org/fhir/ValueSet/procedure-code"
